unified_id,source_file,type,price,area,bedrooms,bathrooms,city,region,address,level,furnished,rent,lat,lng
csv_Ad id 194361833,data.csv,apartment,15000.0,150.0,3,2,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194361828,data.csv,apartment,10000.0,91.0,2,1,cairo,madinaty,,4,yes,yes,30.0917369,31.6380608
csv_Ad id 194361825,data.csv,apartment,13000.0,120.0,2,2,cairo,sheraton,,1,yes,yes,30.1006226,31.3771365
csv_Ad id 194361816,data.csv,apartment,10500.0,155.0,3,1,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194361814,data.csv,penthouse,7000.0,250.0,3,2,cairo,shorouk city,,2,no,yes,30.1488541,31.6295623
csv_Ad id 194361789,data.csv,apartment,16000.0,138.0,2,3,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194361775,data.csv,apartment,13000.0,160.0,3,2,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194361773,data.csv,apartment,10500.0,180.0,3,3,cairo,rehab city,,3,no,yes,30.063584,31.4889939
csv_Ad id 194361737,data.csv,apartment,8000.0,160.0,3,2,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194361700,data.csv,apartment,12000.0,190.0,3,2,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194361691,data.csv,apartment,6000.0,116.0,3,2,cairo,madinaty,,5,no,yes,30.0917369,31.6380608
csv_Ad id 194361657,data.csv,apartment,6000.0,100.0,2,1,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194361369,data.csv,apartment,7500.0,122.0,2,2,cairo,rehab city,,ground,no,yes,30.063584,31.4889939
csv_Ad id 194360738,data.csv,apartment,3000.0,130.0,3,2,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194361651,data.csv,apartment,14000.0,116.0,3,2,cairo,madinaty,,1,yes,yes,30.0917369,31.6380608
csv_Ad id 194361630,data.csv,penthouse,13000.0,150.0,2,3,cairo,new cairo - el tagamoa,,3,no,yes,30.0628389,31.4459868
csv_Ad id 194361626,data.csv,apartment,9000.0,175.0,3,3,cairo,madinaty,,6,no,yes,30.0917369,31.6380608
csv_Ad id 194361573,data.csv,apartment,15000.0,139.0,3,3,cairo,rehab city,,3,yes,yes,30.063584,31.4889939
csv_Ad id 194361548,data.csv,apartment,4500.0,120.0,3,1,cairo,nasr city,,4,yes,yes,30.0521177,31.3422045
csv_Ad id 192602405,data.csv,duplex,27000.0,380.0,6,4,cairo,new cairo - el tagamoa,,ground,,yes,30.0628389,31.4459868
csv_Ad id 194361486,data.csv,apartment,23000.0,305.0,5,4,cairo,rehab city,,1,no,yes,30.063584,31.4889939
csv_Ad id 194361477,data.csv,apartment,9500.0,185.0,3,2,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194361416,data.csv,apartment,8500.0,145.0,3,2,cairo,maadi,,4,yes,yes,29.9603313,31.263055
csv_Ad id 194281444,data.csv,apartment,1600.0,90.0,3,1,giza,mohandessin,,1,no,yes,30.0583951,31.2020231
csv_Ad id 192598648,data.csv,duplex,20000.0,300.0,5,3,cairo,new cairo - el tagamoa,,ground,,yes,30.0628389,31.4459868
csv_Ad id 194361435,data.csv,apartment,13000.0,160.0,3,2,cairo,new cairo - el tagamoa,,1,,yes,30.0628389,31.4459868
csv_Ad id 194361421,data.csv,apartment,13000.0,195.0,3,3,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194361411,data.csv,apartment,9000.0,180.0,3,2,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 194361406,data.csv,apartment,10000.0,250.0,4,2,cairo,new nozha,,7,no,yes,30.1247584,31.3700718
csv_Ad id 194361393,data.csv,apartment,15000.0,197.0,3,3,cairo,rehab city,,ground,,yes,30.063584,31.4889939
csv_Ad id 194361388,data.csv,apartment,14000.0,250.0,3,3,cairo,nasr city,,6,yes,yes,30.0521177,31.3422045
csv_Ad id 194361381,data.csv,apartment,8000.0,185.0,3,2,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194361380,data.csv,apartment,15000.0,200.0,3,3,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194361377,data.csv,apartment,20000.0,139.0,3,3,cairo,rehab city,,3,yes,yes,30.063584,31.4889939
csv_Ad id 194361363,data.csv,apartment,200.0,110.0,2,1,alexandria,mandara,,7,yes,yes,31.2795555,30.0085443
csv_Ad id 194361328,data.csv,apartment,6000.0,155.0,2,2,giza,sheikh zayed,,2,no,yes,30.048347,30.9832235
csv_Ad id 194361313,data.csv,apartment,7000.0,170.0,3,2,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194361308,data.csv,apartment,10000.0,250.0,3,3,cairo,new cairo - el tagamoa,,4,no,yes,30.0628389,31.4459868
csv_Ad id 194361307,data.csv,apartment,19000.0,177.0,3,3,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 194361277,data.csv,apartment,7000.0,100.0,2,1,alexandria,bolkly,,ground,no,yes,,
csv_Ad id 194361285,data.csv,apartment,10000.0,200.0,3,3,cairo,zahraa al maadi,,10,no,yes,29.962275,31.3150054
csv_Ad id 194361273,data.csv,apartment,20000.0,340.0,5,3,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194361237,data.csv,apartment,6000.0,100.0,2,1,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 193121055,data.csv,apartment,250.0,140.0,1,2,dakahlia,mansura,,10,,yes,31.037566,31.38649
csv_Ad id 194361230,data.csv,apartment,7000.0,130.0,2,1,cairo,nasr city,,4,,yes,30.0521177,31.3422045
csv_Ad id 194361200,data.csv,apartment,15000.0,215.0,3,3,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194361182,data.csv,apartment,10000.0,180.0,3,2,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194361167,data.csv,apartment,8000.0,120.0,2,2,cairo,sheraton,,1,no,yes,30.1006226,31.3771365
csv_Ad id 194361161,data.csv,apartment,2500.0,100.0,2,1,dakahlia,mansura,,5,,yes,31.037566,31.38649
csv_Ad id 194361148,data.csv,apartment,25000.0,175.0,3,3,cairo,madinaty,,4,yes,yes,30.0917369,31.6380608
csv_Ad id 194361063,data.csv,apartment,6000.0,82.0,2,1,cairo,madinaty,,3,no,yes,30.0917369,31.6380608
csv_Ad id 194361138,data.csv,apartment,1000.0,120.0,2,2,cairo,sheraton,,3,yes,yes,30.1006226,31.3771365
csv_Ad id 194361132,data.csv,duplex,20000.0,240.0,3,3,cairo,new cairo - el tagamoa,,1,yes,yes,30.0628389,31.4459868
csv_Ad id 194361130,data.csv,apartment,11000.0,190.0,3,3,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194361113,data.csv,apartment,30000.0,290.0,4,3,cairo,new cairo - el tagamoa,,ground,,yes,30.0628389,31.4459868
csv_Ad id 194361102,data.csv,apartment,5000.0,92.0,2,1,cairo,madinaty,,1,no,yes,30.0917369,31.6380608
csv_Ad id 194361090,data.csv,apartment,15000.0,99.0,2,1,cairo,rehab city,,3,yes,yes,30.063584,31.4889939
csv_Ad id 194361080,data.csv,apartment,16000.0,88.0,1,1,cairo,new cairo - el tagamoa,,3,,yes,30.0628389,31.4459868
csv_Ad id 194361065,data.csv,apartment,20000.0,96.0,2,1,cairo,rehab city,,1,yes,yes,30.063584,31.4889939
csv_Ad id 194361043,data.csv,penthouse,26000.0,260.0,3,3,cairo,new cairo - el tagamoa,,4,,yes,30.0628389,31.4459868
csv_Ad id 194361037,data.csv,apartment,7200.0,150.0,2,2,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194125534,data.csv,apartment,5200.0,96.0,2,2,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194360992,data.csv,apartment,6500.0,160.0,3,2,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194360955,data.csv,apartment,14500.0,96.0,2,1,cairo,rehab city,,ground,yes,yes,30.063584,31.4889939
csv_Ad id 194360953,data.csv,apartment,5500.0,116.0,3,2,cairo,madinaty,,5,no,yes,30.0917369,31.6380608
csv_Ad id 194360941,data.csv,apartment,10000.0,260.0,4,3,giza,sheikh zayed,,2,no,yes,30.048347,30.9832235
csv_Ad id 194360934,data.csv,apartment,25000.0,115.0,2,2,cairo,new cairo - el tagamoa,,ground,yes,yes,30.0628389,31.4459868
csv_Ad id 194360922,data.csv,apartment,16000.0,220.0,3,3,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 194360875,data.csv,apartment,22000.0,180.0,2,2,cairo,new cairo - el tagamoa,,2,yes,yes,30.0628389,31.4459868
csv_Ad id 194360868,data.csv,apartment,5500.0,107.0,2,1,cairo,madinaty,,6,no,yes,30.0917369,31.6380608
csv_Ad id 194360825,data.csv,apartment,8500.0,190.0,3,3,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 191462656,data.csv,apartment,250.0,190.0,3,2,cairo,sheraton,,4,yes,yes,30.1006226,31.3771365
csv_Ad id 194360820,data.csv,apartment,3500.0,115.0,3,1,cairo,new cairo - el tagamoa,,4,no,yes,30.0628389,31.4459868
csv_Ad id 194360807,data.csv,apartment,13000.0,143.0,2,3,cairo,new cairo - el tagamoa,,5,,yes,30.0628389,31.4459868
csv_Ad id 194360729,data.csv,apartment,2000.0,118.0,2,1,giza,haram,,5,no,yes,29.850964,31.2209469
csv_Ad id 194360789,data.csv,apartment,5000.0,63.0,2,1,cairo,shorouk city,,ground,yes,yes,30.1488541,31.6295623
csv_Ad id 194360757,data.csv,apartment,13000.0,240.0,3,2,giza,sheikh zayed,,1,no,yes,30.048347,30.9832235
csv_Ad id 194360755,data.csv,apartment,7500.0,99.0,2,1,cairo,rehab city,,5,no,yes,30.063584,31.4889939
csv_Ad id 194360740,data.csv,apartment,30000.0,133.0,2,2,cairo,new cairo - el tagamoa,,4,yes,yes,30.0628389,31.4459868
csv_Ad id 194360726,data.csv,apartment,7500.0,99.0,2,1,cairo,rehab city,,5,no,yes,30.063584,31.4889939
csv_Ad id 194360167,data.csv,apartment,5000.0,160.0,3,2,cairo,maadi,,10+,no,yes,29.9603313,31.263055
csv_Ad id 194359845,data.csv,apartment,7500.0,180.0,3,2,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 193722285,data.csv,apartment,5000.0,100.0,2,1,cairo,ain shams,,7,yes,yes,30.1304761,31.3167491
csv_Ad id 191259163,data.csv,apartment,3000.0,95.0,3,1,alexandria,mandara,,1,yes,yes,31.2795555,30.0085443
csv_Ad id 194360664,data.csv,apartment,7000.0,123.0,3,2,cairo,rehab city,,3,no,yes,30.063584,31.4889939
csv_Ad id 194360650,data.csv,apartment,7000.0,180.0,3,2,cairo,nasr city,,3,no,yes,30.0521177,31.3422045
csv_Ad id 192615795,data.csv,apartment,17000.0,275.0,4,3,cairo,nasr city,,1,no,yes,30.0521177,31.3422045
csv_Ad id 192594543,data.csv,apartment,25000.0,300.0,4,3,cairo,nasr city,,4,no,yes,30.0521177,31.3422045
csv_Ad id 194360532,data.csv,apartment,12000.0,92.0,2,2,cairo,rehab city,,ground,yes,yes,30.063584,31.4889939
csv_Ad id 190759265,data.csv,apartment,25000.0,250.0,3,2,cairo,nasr city,,6,no,yes,30.0521177,31.3422045
csv_Ad id 190748020,data.csv,apartment,40000.0,350.0,3,3,cairo,nasr city,,4,no,yes,30.0521177,31.3422045
csv_Ad id 194360513,data.csv,apartment,8000.0,175.0,3,3,cairo,madinaty,,5,no,yes,30.0917369,31.6380608
csv_Ad id 194360494,data.csv,apartment,5000.0,81.0,2,1,cairo,madinaty,,4,no,yes,30.0917369,31.6380608
csv_Ad id 194360476,data.csv,apartment,4000.0,96.0,2,1,cairo,sheraton,,5,no,yes,30.1006226,31.3771365
csv_Ad id 194360438,data.csv,apartment,7500.0,170.0,3,2,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194360419,data.csv,apartment,11000.0,190.0,3,3,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 194360409,data.csv,apartment,25000.0,154.0,3,3,giza,sheikh zayed,,2,,yes,30.048347,30.9832235
csv_Ad id 194360398,data.csv,apartment,6000.0,100.0,2,1,cairo,sheraton,,3,no,yes,30.1006226,31.3771365
csv_Ad id 194360390,data.csv,apartment,40000.0,355.0,3,5,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194360387,data.csv,apartment,7000.0,260.0,3,3,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194360369,data.csv,apartment,7000.0,260.0,3,3,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194360367,data.csv,apartment,15000.0,140.0,3,1,alexandria,camp caesar,,2,no,yes,,
csv_Ad id 194360332,data.csv,apartment,20000.0,90.0,2,1,cairo,rehab city,,1,yes,yes,30.063584,31.4889939
csv_Ad id 194360318,data.csv,apartment,12000.0,120.0,2,1,cairo,maadi,,2,yes,yes,29.9603313,31.263055
csv_Ad id 194360306,data.csv,apartment,12000.0,180.0,3,2,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 194360283,data.csv,duplex,45000.0,400.0,3,3,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194360275,data.csv,apartment,10000.0,170.0,3,2,cairo,new cairo - el tagamoa,,1,,yes,30.0628389,31.4459868
csv_Ad id 194360274,data.csv,apartment,18000.0,200.0,3,2,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194360259,data.csv,apartment,9500.0,230.0,3,1,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194360245,data.csv,apartment,4500.0,150.0,3,2,cairo,new nozha,,6,no,yes,30.1247584,31.3700718
csv_Ad id 194360230,data.csv,apartment,10000.0,215.0,3,3,cairo,new cairo - el tagamoa,,1,,yes,30.0628389,31.4459868
csv_Ad id 194360226,data.csv,apartment,16000.0,90.0,1,1,cairo,new cairo - el tagamoa,,ground,yes,yes,30.0628389,31.4459868
csv_Ad id 194360198,data.csv,apartment,11000.0,210.0,3,3,cairo,new cairo - el tagamoa,,1,,yes,30.0628389,31.4459868
csv_Ad id 194360191,data.csv,apartment,20000.0,163.0,3,2,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194360177,data.csv,apartment,6500.0,116.0,3,2,cairo,madinaty,,5,no,yes,30.0917369,31.6380608
csv_Ad id 194360175,data.csv,apartment,10000.0,250.0,4,2,cairo,new nozha,,3,no,yes,30.1247584,31.3700718
csv_Ad id 194360164,data.csv,apartment,10500.0,200.0,3,3,cairo,new cairo - el tagamoa,,1,,yes,30.0628389,31.4459868
csv_Ad id 194360156,data.csv,apartment,5500.0,115.0,2,2,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194360145,data.csv,apartment,12000.0,143.0,3,2,cairo,madinaty,,3,no,yes,30.0917369,31.6380608
csv_Ad id 194360100,data.csv,apartment,10000.0,195.0,3,3,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 194360098,data.csv,apartment,500.0,110.0,2,1,cairo,sheraton,,5,yes,yes,30.1006226,31.3771365
csv_Ad id 194360088,data.csv,apartment,21000.0,450.0,4,3,cairo,new cairo - el tagamoa,,4,no,yes,30.0628389,31.4459868
csv_Ad id 194359934,data.csv,duplex,6500.0,150.0,2,2,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194360082,data.csv,apartment,8000.0,200.0,3,2,cairo,new cairo - el tagamoa,,2,no,yes,30.0628389,31.4459868
csv_Ad id 194360080,data.csv,apartment,9500.0,190.0,3,3,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 194360071,data.csv,apartment,13000.0,96.0,2,2,cairo,madinaty,,4,yes,yes,30.0917369,31.6380608
csv_Ad id 194360068,data.csv,apartment,6500.0,200.0,3,2,cairo,nasr city,,4,,yes,30.0521177,31.3422045
csv_Ad id 194360046,data.csv,apartment,9000.0,180.0,3,2,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 194360030,data.csv,apartment,9000.0,175.0,3,3,cairo,madinaty,,3,no,yes,30.0917369,31.6380608
csv_Ad id 194360009,data.csv,apartment,5500.0,96.0,2,2,cairo,madinaty,,1,no,yes,30.0917369,31.6380608
csv_Ad id 194359954,data.csv,duplex,40000.0,350.0,3,3,cairo,new cairo - el tagamoa,,ground,yes,yes,30.0628389,31.4459868
csv_Ad id 194359938,data.csv,apartment,8500.0,149.0,3,2,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194359899,data.csv,apartment,3200.0,86.0,2,1,giza,sheikh zayed,,5,,yes,30.048347,30.9832235
csv_Ad id 194359906,data.csv,apartment,15000.0,245.0,3,3,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194359893,data.csv,apartment,12000.0,180.0,3,3,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194359863,data.csv,apartment,6500.0,90.0,2,1,cairo,rehab city,,5,no,yes,30.063584,31.4889939
csv_Ad id 194359861,data.csv,studio,10000.0,60.0,1,1,cairo,zamalek,,2,yes,yes,30.0466497,31.2250489
csv_Ad id 194359857,data.csv,apartment,5000.0,130.0,2,1,cairo,nasr city,,2,,yes,30.0521177,31.3422045
csv_Ad id 194359830,data.csv,apartment,4500.0,110.0,2,1,cairo,nasr city,,2,,yes,30.0521177,31.3422045
csv_Ad id 194359675,data.csv,apartment,8000.0,230.0,3,2,cairo,new cairo - el tagamoa,,3,,yes,30.0628389,31.4459868
csv_Ad id 194359591,data.csv,apartment,8000.0,180.0,3,2,cairo,new cairo - el tagamoa,,3,,yes,30.0628389,31.4459868
csv_Ad id 194359773,data.csv,apartment,5000.0,140.0,3,1,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194359723,data.csv,apartment,8000.0,200.0,3,2,cairo,new cairo - el tagamoa,,2,,yes,30.0628389,31.4459868
csv_Ad id 194359425,data.csv,apartment,1700.0,80.0,2,1,alexandria,bahray - anfoshy,,2,yes,yes,,
csv_Ad id 194359605,data.csv,apartment,10000.0,134.0,2,2,giza,6th of october,,ground,yes,yes,29.9723458,30.9409205
csv_Ad id 194359564,data.csv,apartment,6000.0,116.0,3,2,cairo,madinaty,,1,no,yes,30.0917369,31.6380608
csv_Ad id 194359523,data.csv,apartment,53000.0,300.0,3,3,cairo,new cairo - el tagamoa,,1,,yes,30.0628389,31.4459868
csv_Ad id 194356336,data.csv,duplex,4000.0,120.0,2,2,cairo,maadi,,2,no,yes,29.9603313,31.263055
csv_Ad id 194359499,data.csv,apartment,7500.0,200.0,3,2,cairo,new cairo - el tagamoa,,ground,no,yes,30.0628389,31.4459868
csv_Ad id 194359455,data.csv,apartment,7500.0,200.0,3,2,cairo,new cairo - el tagamoa,,1,,yes,30.0628389,31.4459868
csv_Ad id 194359441,data.csv,apartment,6000.0,116.0,3,2,cairo,madinaty,,4,no,yes,30.0917369,31.6380608
csv_Ad id 194359440,data.csv,apartment,13000.0,89.0,2,2,cairo,madinaty,,3,yes,yes,30.0917369,31.6380608
csv_Ad id 194359424,data.csv,apartment,7500.0,123.0,3,2,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194359407,data.csv,apartment,3300.0,140.0,2,2,cairo,nasr city,,10,,yes,30.0521177,31.3422045
csv_Ad id 194120392,data.csv,apartment,2500.0,65.0,2,1,cairo,maadi,,2,no,yes,29.9603313,31.263055
csv_Ad id 194359358,data.csv,apartment,5500.0,107.0,3,2,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194359344,data.csv,apartment,8000.0,220.0,3,2,cairo,new cairo - el tagamoa,,3,,yes,30.0628389,31.4459868
csv_Ad id 194359340,data.csv,apartment,10000.0,200.0,4,3,cairo,madinaty,,2,no,yes,30.0917369,31.6380608
csv_Ad id 194359326,data.csv,apartment,21000.0,170.0,3,2,cairo,new cairo - el tagamoa,,2,yes,yes,30.0628389,31.4459868
csv_Ad id 194359323,data.csv,apartment,7500.0,124.0,3,2,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194358938,data.csv,apartment,7600.0,220.0,3,2,cairo,new cairo - el tagamoa,,1,no,yes,30.0628389,31.4459868
csv_Ad id 194131514,data.csv,apartment,5500.0,135.0,3,1,giza,sheikh zayed,,ground,no,yes,30.048347,30.9832235
csv_Ad id 194359199,data.csv,apartment,598.0,108.0,2,1,cairo,nasr city,,6,yes,yes,30.0521177,31.3422045
csv_Ad id 194359176,data.csv,studio,4700.0,57.0,1,1,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194359153,data.csv,studio,16000.0,90.0,1,1,cairo,new cairo - el tagamoa,,ground,yes,yes,30.0628389,31.4459868
csv_Ad id 194359145,data.csv,apartment,4500.0,72.0,2,1,cairo,madinaty,,3,no,yes,30.0917369,31.6380608
csv_Ad id 194359095,data.csv,apartment,12000.0,96.0,2,2,cairo,madinaty,,2,yes,yes,30.0917369,31.6380608
csv_Ad id 194359079,data.csv,apartment,19000.0,150.0,3,3,cairo,new cairo - el tagamoa,,1,,yes,30.0628389,31.4459868
csv_Ad id 194359069,data.csv,apartment,18000.0,99.0,2,1,cairo,rehab city,,2,yes,yes,30.063584,31.4889939
csv_Ad id 194358925,data.csv,apartment,5500.0,96.0,2,2,cairo,madinaty,,1,no,yes,30.0917369,31.6380608
csv_Ad id 194358855,data.csv,apartment,6000.0,124.0,3,2,cairo,madinaty,,1,no,yes,30.0917369,31.6380608
csv_Ad id 194358836,data.csv,apartment,5000.0,70.0,2,1,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194358732,data.csv,apartment,5500.0,116.0,3,2,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194358693,data.csv,apartment,5500.0,106.0,2,1,cairo,madinaty,,5,no,yes,30.0917369,31.6380608
csv_Ad id 194358605,data.csv,apartment,14000.0,275.0,4,3,cairo,nasr city,,4,,yes,30.0521177,31.3422045
csv_Ad id 194358569,data.csv,apartment,3500.0,70.0,2,1,giza,sheikh zayed,,highest,no,yes,30.048347,30.9832235
csv_Ad id 194358516,data.csv,studio,6000.0,70.0,1,1,giza,sheikh zayed,,ground,yes,yes,30.048347,30.9832235
csv_Ad id 194358155,data.csv,apartment,1300.0,75.0,2,1,alexandria,asafra,,10+,no,yes,31.2668676,30.0126929
csv_Ad id 194358138,data.csv,apartment,6000.0,100.0,2,1,cairo,madinaty,,ground,,yes,30.0917369,31.6380608
csv_Ad id 194358081,data.csv,apartment,12000.0,70.0,2,1,cairo,madinaty,,1,yes,yes,30.0917369,31.6380608
csv_Ad id 194358060,data.csv,studio,7500.0,58.0,1,1,cairo,madinaty,,ground,yes,yes,30.0917369,31.6380608
csv_Ad id 194358055,data.csv,apartment,12500.0,140.0,3,3,giza,sheikh zayed,,ground,yes,yes,30.048347,30.9832235
csv_Ad id 194358033,data.csv,apartment,10000.0,150.0,3,2,giza,6th of october,,2,yes,yes,29.9723458,30.9409205
csv_Ad id 194357835,data.csv,apartment,5500.0,106.0,2,1,cairo,madinaty,,5,,yes,30.0917369,31.6380608
csv_Ad id 194357462,data.csv,apartment,12000.0,95.0,2,1,cairo,rehab city,,4,yes,yes,30.063584,31.4889939
csv_Ad id 194357516,data.csv,apartment,9000.0,70.0,2,1,giza,sheikh zayed,,3,yes,yes,30.048347,30.9832235
csv_Ad id 194357492,data.csv,apartment,6000.0,116.0,3,2,cairo,madinaty,,3,,yes,30.0917369,31.6380608
csv_Ad id 194357398,data.csv,apartment,3000.0,165.0,3,2,giza,hadayek al-ahram,,3,no,yes,,
csv_Ad id 194357226,data.csv,studio,11000.0,40.0,1,1,giza,sheikh zayed,,highest,yes,yes,30.048347,30.9832235
csv_Ad id 194357010,data.csv,apartment,15000.0,200.0,3,3,giza,mohandessin,,9,,yes,30.0583951,31.2020231
csv_Ad id 194357006,data.csv,apartment,500.0,100.0,2,1,cairo,sheraton,,2,yes,yes,30.1006226,31.3771365
csv_Ad id 194356910,data.csv,apartment,20000.0,300.0,7,3,cairo,nasr city,,3,no,yes,30.0521177,31.3422045
csv_Ad id 194356889,data.csv,apartment,23000.0,300.0,4,3,cairo,nasr city,,1,no,yes,30.0521177,31.3422045
csv_Ad id 194356851,data.csv,apartment,32000.0,350.0,6,3,cairo,nasr city,,10,no,yes,30.0521177,31.3422045
csv_Ad id 194356831,data.csv,apartment,5300.0,116.0,3,2,cairo,madinaty,,ground,no,yes,30.0917369,31.6380608
csv_Ad id 194356827,data.csv,apartment,28000.0,320.0,6,3,cairo,nasr city,,10,no,yes,30.0521177,31.3422045
csv_Ad id 194356675,data.csv,apartment,5200.0,150.0,3,2,cairo,maadi,,4,no,yes,29.9603313,31.263055
csv_Ad id 194356414,data.csv,apartment,8000.0,70.0,2,1,cairo,madinaty,,1,yes,yes,30.0917369,31.6380608
csv_Ad id 194356377,data.csv,apartment,21000.0,300.0,4,3,cairo,rehab city,,1,no,yes,30.063584,31.4889939
